work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Scientist,93400,USD,93400,US,0,US,M
2023,MI,FT,Research Scientist,240000,USD,240000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,PT,100,US,M
2023,MI,FT,Data Scientist,70000,GBP,86128,GB,100,GB,M
2023,MI,FT,Data Engineer,179000,USD,179000,US,0,US,M
2023,MI,FT,Data Engineer,133000,USD,133000,US,0,US,M
2023,MI,FT,Data Scientist,116000,USD,116000,US,0,US,M
2023,SE,FT,Data Scientist,131250,USD,131250,US,0,US,M
2023,SE,FT,Machine Learning Engineer,199200,USD,199200,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,199200,USD,199200,GB,0,GB,M
2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
2023,MI,FT,Data Scientist,134326,USD,134326,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,EX,FT,Data Scientist,260000,USD,260000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,231000,USD,231000,US,0,US,M
2023,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M
2023,EN,FT,Data Analyst,95000,USD,95000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
2023,SE,FT,Data Engineer,124935,USD,124935,US,0,US,M
2023,SE,FT,Research Scientist,247600,USD,247600,US,0,US,L
2023,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
2023,SE,FT,Analytics Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,146600,USD,146600,US,0,US,M
2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,SE,FT,Data Scientist,254900,USD,254900,US,0,US,M
2023,MI,FT,Data Engineer,75000,EUR,80976,ES,100,ES,M
2023,SE,FT,Research Engineer,370000,USD,370000,US,0,US,M
2023,SE,FT,Analytics Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Analytics Engineer,235400,USD,235400,US,100,US,M
2023,SE,FT,Analytics Engineer,116450,USD,116450,US,0,US,M
2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M
2023,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,116800,USD,116800,US,0,US,M
2023,SE,FT,Research Scientist,205640,USD,205640,US,0,US,M
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2023,SE,FT,Data Specialist,70000,USD,70000,US,0,US,M
2023,MI,FT,Research Scientist,220000,USD,220000,US,100,US,M
2023,MI,FT,Data Engineer,95000,USD,95000,US,100,US,M
2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
2023,EN,FT,Big Data Engineer,130000,USD,130000,SE,100,SE,S
2023,SE,FT,Machine Learning Engineer,216600,USD,216600,CA,0,CA,M
2023,EN,FT,Data Analyst,79350,USD,79350,US,100,US,M
2023,MI,FT,Data Analyst,59000,USD,59000,US,100,US,M
2023,EX,FT,Data Scientist,353200,USD,353200,US,0,US,M
2023,SE,FT,Data Architect,204000,USD,204000,US,100,US,M
2023,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,US,0,US,L
2023,MI,FT,Data Quality Manager,56000,GBP,68902,GB,0,GB,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M
2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M
2023,SE,FT,Research Engineer,176000,USD,176000,US,0,US,M
2023,MI,FT,Analytics Engineer,60000,GBP,73824,GB,0,GB,M
2023,SE,FT,Research Scientist,145900,USD,145900,US,0,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Decision Scientist,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
2023,MI,FT,Business Intelligence Developer,110000,USD,110000,US,100,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2023,SE,FT,Data Analyst,153300,USD,153300,US,100,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M
2023,SE,FT,Machine Learning Engineer,317070,USD,317070,US,0,US,M
2023,MI,FT,Data Engineer,131000,USD,131000,CO,0,CO,M
2023,SE,FT,Data Scientist,104000,USD,104000,US,0,US,M
2023,EN,FT,Data Engineer,52500,USD,52500,US,0,US,M
2023,SE,FT,NLP Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,152000,USD,152000,US,0,US,M
2023,SE,FT,ETL Developer,95800,USD,95800,US,0,US,M
2023,SE,FT,Data Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M
2023,EN,FT,Data Engineer,80000,USD,80000,US,0,US,M
2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M
2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M
2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,S
2023,MI,FT,Data Scientist,100000,USD,100000,GB,100,GB,M
2023,SE,FT,Data Engineer,283780,USD,283780,US,0,US,M
2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L
2023,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Data Scientist,60000,EUR,64781,ES,0,ES,M
2023,MI,FT,Data Engineer,95000,USD,95000,ES,100,ES,M
2023,SE,FT,Machine Learning Engineer,169850,USD,169850,US,100,US,M
2023,SE,FT,Decision Scientist,142200,USD,142200,US,0,US,M
2023,MI,FT,BI Developer,128000,USD,128000,US,0,US,M
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Applied Scientist,170000,USD,170000,US,100,US,M
2023,SE,FT,NLP Engineer,210000,USD,210000,US,100,US,M
2023,MI,FT,Data Analyst,250000,USD,250000,US,100,US,M
2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M
2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L
2023,SE,FT,Data Engineer,216027,USD,216027,US,100,US,M
2023,SE,FT,Machine Learning Engineer,179000,USD,179000,US,0,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Analyst,132000,USD,132000,US,100,US,M
2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M
2023,SE,FT,Data Analyst,138860,USD,138860,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
2023,SE,FT,Data Analyst,153600,USD,153600,US,100,US,M
2023,SE,FT,Applied Scientist,216000,USD,216000,US,100,US,M
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2023,SE,FT,Research Engineer,176000,USD,176000,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,132320,USD,132320,US,100,US,M
2023,SE,FT,Data Modeler,168400,USD,168400,US,0,US,M
2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M
2023,MI,FT,Data Scientist,35000,GBP,43064,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,255360,USD,255360,US,0,US,M
2023,SE,FT,Machine Learning Engineer,151100,USD,151100,CA,100,CA,M
2023,SE,FT,Applied Scientist,184000,USD,184000,US,0,US,M
2023,SE,FT,Research Engineer,245000,USD,245000,US,0,US,M
2023,SE,FT,Data Lead,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Architect,153000,USD,153000,US,100,US,M
2023,MI,FT,Data Analytics Manager,177000,USD,177000,US,0,US,M
2023,MI,FT,Data Analyst,250000,USD,250000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
2023,SE,FT,Data Architect,280100,USD,280100,US,100,US,M
2023,SE,FT,Data Scientist,125760,USD,125760,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,132600,USD,132600,US,0,US,M
2023,EX,FT,Data Engineer,265000,USD,265000,US,0,US,M
2023,MI,FT,Data Scientist,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Scientist,123900,USD,123900,US,100,US,M
2023,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Data Scientist,178500,USD,178500,US,0,US,M
2023,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2023,SE,FT,Data Engineer,180514,USD,180514,GB,100,GB,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Scientist,153000,USD,153000,CA,100,CA,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Scientist,164000,USD,164000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,210600,USD,210600,GB,100,GB,M
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M
2023,SE,FT,Research Scientist,248100,USD,248100,US,0,US,M
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M
2023,SE,FT,Data Engineer,48000,USD,48000,AR,100,AR,M
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Data Architect,221800,USD,221800,US,100,US,M
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Analyst,206500,USD,206500,US,100,US,M
2023,SE,FT,Data Management Specialist,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2023,SE,FT,Applied Scientist,192000,USD,192000,US,100,US,M
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2023,MI,FT,Data Scientist,135000,USD,135000,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Data Engineer,247250,USD,247250,US,0,US,M
2023,SE,FT,AI Developer,260000,USD,260000,US,0,US,M
2023,SE,FT,Data Scientist,278700,USD,278700,US,0,US,M
2023,SE,FT,Data Architect,145000,USD,145000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,89700,GBP,110367,GB,0,GB,M
2023,MI,FT,Applied Data Scientist,80000,USD,80000,KE,100,KE,S
2023,MI,FT,Data Engineer,50000,USD,50000,US,100,US,M
2023,MI,FT,Data Engineer,187000,USD,187000,US,100,US,M
2023,SE,FT,Machine Learning Scientist,108308,USD,108308,GB,100,GB,M
2023,SE,FT,Data Engineer,199000,USD,199000,US,0,US,M
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2023,SE,FT,Data Engineer,107600,USD,107600,US,0,US,M
2023,MI,FT,AI Scientist,120000,USD,120000,DE,100,DE,M
2023,MI,FT,Business Intelligence Manager,120000,USD,120000,US,0,US,M
2023,EN,FT,Data Quality Analyst,30000,GBP,36912,GB,100,GB,M
2023,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,287500,USD,287500,AU,0,AU,M
2023,MI,FT,Data Analyst,66000,USD,66000,US,100,US,M
2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M
2023,MI,FT,Data Product Owner,45454,GBP,55926,GB,0,GB,M
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M
2023,EN,FT,Data Scientist,58400,USD,58400,US,0,US,M
2023,SE,FT,Data Engineer,126800,USD,126800,US,0,US,M
2023,MI,CT,Machine Learning Engineer,30000,USD,30000,US,100,US,S
2023,SE,FT,Machine Learning Engineer,196000,USD,196000,US,0,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M
2023,SE,FT,Data Scientist,126500,USD,126500,US,0,US,M
2023,SE,FT,Data Engineer,107000,USD,107000,US,100,US,M
2023,MI,FT,Data Manager,65000,USD,65000,US,100,US,M
2023,SE,FT,Data Engineer,73100,USD,73100,US,0,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2023,SE,FT,Research Scientist,205500,USD,205500,US,0,US,M
2023,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,EN,FT,Research Analyst,65000,USD,65000,US,0,US,M
2023,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Research Scientist,247600,USD,247600,US,0,US,L
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M
2023,SE,FT,Data Engineer,147500,USD,147500,US,100,US,M
2023,SE,FT,Machine Learning Engineer,383910,USD,383910,US,0,US,M
2023,MI,FT,Data Engineer,73400,USD,73400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,234000,USD,234000,US,100,US,M
2023,MI,FT,Data Engineer,128000,USD,128000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,224400,USD,224400,US,0,US,M
2023,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M
2023,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M
2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
2023,SE,FT,AI Architect,330000,USD,330000,US,0,US,M
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2023,MI,FT,Data Engineer,132000,USD,132000,US,100,US,M
2023,SE,FT,Data Analyst,119610,USD,119610,US,0,US,M
2023,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M
2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,98500,USD,98500,US,0,US,M
2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
2023,EN,FT,Data Engineer,48000,USD,48000,US,100,US,M
2023,SE,FT,Data Engineer,94000,USD,94000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2023,EN,FT,Data Management Analyst,50000,USD,50000,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Architect,136000,CAD,100758,CA,100,CA,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,BI Analyst,110000,USD,110000,US,0,US,M
2023,MI,FT,Data Analyst,116700,USD,116700,US,0,US,M
2023,SE,FT,Data Scientist,161000,USD,161000,US,100,US,M
2023,SE,FT,Data Scientist,169000,USD,169000,US,0,US,M
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2023,MI,FT,Data Analyst,131000,USD,131000,US,0,US,M
2023,EN,FT,Data Scientist,156450,USD,156450,US,0,US,M
2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
2023,SE,FT,Analytics Engineer,221300,USD,221300,US,0,US,M
2023,MI,FT,Data Specialist,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Analyst,109600,USD,109600,US,100,US,M
2023,EN,FT,Data Analyst,104000,USD,104000,US,0,US,M
2023,SE,FT,Data Engineer,121400,USD,121400,US,0,US,M
2023,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Research Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Computer Vision Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Architect,75000,GBP,92280,GB,0,GB,M
2023,MI,FT,Data Scientist,60000,USD,60000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,AI Architect,204000,USD,204000,US,0,US,M
2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M
2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
2023,MI,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
2023,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,MI,FT,Data Scientist,70000,USD,70000,US,0,US,M
2023,EN,FT,AI Programmer,70000,USD,70000,IN,0,AU,L
2023,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Scientist,299500,USD,299500,US,0,US,M
2023,EX,FT,Head of Data,204500,USD,204500,US,0,US,M
2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,EX,FT,Data Scientist,218000,USD,218000,US,0,US,M
2023,SE,FT,Data Specialist,72000,USD,72000,US,0,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M
2023,MI,FT,Machine Learning Specialist,70000,USD,70000,FR,100,FR,M
2023,SE,FT,BI Developer,105000,USD,105000,US,0,US,M
2023,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Architect,184000,USD,184000,US,0,US,M
2023,SE,FT,Data Analyst,140130,USD,140130,US,0,US,M
2023,MI,FT,Machine Learning Engineer,237400,USD,237400,US,0,US,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Quality Analyst,60000,USD,60000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,158000,USD,158000,CA,100,CA,M
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M
2023,SE,FT,Data Scientist,38000,EUR,41027,ES,0,ES,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,218000,USD,218000,US,100,US,M
2023,MI,FT,Data Analyst,142000,USD,142000,US,0,US,M
2023,MI,FT,Data Engineer,80420,USD,80420,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Data Manager,68000,USD,68000,US,0,US,M
2023,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Architect,85000,GBP,104584,GB,0,GB,M
2023,SE,FT,Research Scientist,159300,USD,159300,US,0,US,M
2023,MI,FT,Data Scientist,840000,THB,24613,TH,50,TH,L
2023,MI,FT,Data Engineer,103000,USD,103000,US,0,US,M
2023,SE,FT,Data Scientist,183900,USD,183900,US,0,US,M
2023,SE,FT,Data Scientist,167850,USD,167850,US,100,US,M
2023,SE,FT,Data Analyst,84870,USD,84870,US,0,US,M
2023,SE,FT,Data Architect,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Engineer,121000,USD,121000,US,0,US,M
2023,SE,FT,Data Analyst,128500,USD,128500,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2023,SE,FT,Data Engineer,193000,USD,193000,US,100,US,M
2023,MI,FT,Data Analyst,40000,GBP,49216,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,163200,USD,163200,US,0,US,M
2023,EN,FT,AI Developer,120000,USD,120000,BA,50,BA,S
2024,EN,FT,Research Analyst,175633,USD,175633,US,0,US,M
2024,SE,FT,Software Engineer,210000,USD,210000,US,100,US,M
2024,SE,FT,Machine Learning Scientist,264200,USD,264200,US,0,US,M
2024,MI,FT,Data Engineer,107957,USD,107957,US,0,US,M
2024,SE,FT,Software Engineer,216000,USD,216000,US,0,US,M
2024,SE,FT,Software Engineer,337000,USD,337000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,145000,USD,145000,US,0,US,M
2024,EX,FT,Data Product Manager,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Engineer,173000,USD,173000,US,0,US,M
2024,SE,FT,Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,SE,FT,Engineer,112000,USD,112000,US,100,US,M
2024,EN,FT,Data Analyst,85000,USD,85000,US,0,US,M
2024,MI,FT,Software Engineer,154000,USD,154000,US,0,US,M
2024,SE,FT,Principal Researcher,314400,USD,314400,US,0,US,M
2024,SE,FT,Software Engineer,153000,USD,153000,CA,100,CA,M
2024,SE,FT,Data Analyst,136100,USD,136100,US,0,US,M
2024,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2024,MI,FT,Associate,125000,USD,125000,US,0,US,M
2024,SE,FT,Solutions Architect,345000,USD,345000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,136800,USD,136800,US,0,US,M
2024,SE,FT,Machine Learning Engineer,137600,USD,137600,US,0,US,M
2024,MI,FT,Engineer,136000,USD,136000,US,0,US,M
2024,SE,FT,Data Scientist,122900,USD,122900,US,0,US,M
2024,MI,FT,Data Engineer,60000,USD,60000,US,100,US,M
2024,SE,FT,Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M
2024,SE,FT,Software Engineer,136190,USD,136190,US,0,US,M
2024,SE,FT,Data Architect,105800,USD,105800,US,0,US,M
2024,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,MI,FT,Data Integration Coordinator,62000,USD,62000,US,0,US,M
2024,SE,FT,Manager,121600,USD,121600,US,0,US,M
2024,MI,FT,Data Scientist,128000,USD,128000,US,0,US,M
2024,EN,FT,Data Analyst,73674,USD,73674,US,100,US,M
2024,MI,FT,Data Scientist,151000,USD,151000,US,0,US,M
2024,MI,FT,Data Analyst,61250,USD,61250,US,0,US,M
2024,SE,FT,Data Engineer,35000,GBP,43750,GB,100,GB,M
2024,EN,FT,Data Engineer,40000,USD,40000,MT,0,MT,M
2024,SE,FT,Software Engineer,117000,USD,117000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,221000,USD,221000,US,0,US,M
2024,SE,FT,Analyst,72473,USD,72473,US,100,US,M
2024,SE,FT,Engineer,81400,USD,81400,US,100,US,L
2024,SE,FT,Data Scientist,192000,USD,192000,US,0,US,M
2024,SE,FT,Data Engineer,98500,USD,98500,US,0,US,M
2024,MI,FT,Marketing Analytics Manager,75000,USD,75000,US,100,US,M
2024,SE,FT,Solutions Architect,170000,USD,170000,US,0,US,M
2024,SE,FT,Software Engineer,125000,USD,125000,CA,100,CA,M
2024,SE,FT,Data Engineer,134000,USD,134000,US,0,US,M
2024,MI,FT,Associate,123696,USD,123696,US,0,US,M
2024,SE,FT,Data Analyst,138000,USD,138000,US,0,US,M
2024,MI,FT,Data Specialist,51000,USD,51000,US,0,US,M
2024,MI,FT,Engineer,130000,USD,130000,US,100,US,M
2024,MI,FT,Research Scientist,184300,USD,184300,US,0,US,M
2024,EN,FT,Analyst,163125,USD,163125,US,0,US,M
2024,SE,FT,Platform Engineer,130000,USD,130000,US,0,US,M
2024,MI,FT,Cloud Engineer,162500,USD,162500,LB,0,LB,M
2024,SE,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M
2024,SE,FT,Data Developer,180000,USD,180000,US,100,US,M
2024,MI,FT,Software Engineer,233471,USD,233471,US,0,US,M
2024,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2024,SE,FT,Product Manager,91464,EUR,101626,DE,100,DE,M
2024,MI,FT,Solutions Architect,79600,USD,79600,US,0,US,L
2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2024,MI,FT,Software Engineer,155000,USD,155000,US,0,US,M
2024,SE,FT,Software Engineer,293000,USD,293000,US,0,US,M
2024,MI,FT,Software Engineer,210000,USD,210000,US,100,US,M
2024,EN,FT,Data Analyst,168888,USD,168888,US,0,US,M
2024,MI,FT,Data Scientist,83300,USD,83300,US,0,US,M
2024,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2024,SE,FT,Data Scientist,216000,USD,216000,US,0,US,M
2024,MI,FT,Software Engineer,95500,USD,95500,US,100,US,M
2024,SE,FT,Machine Learning Researcher,160000,USD,160000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2024,SE,FT,Data Engineer,120500,USD,120500,US,0,US,M
2024,MI,FT,Data Scientist,83900,USD,83900,US,0,US,M
2024,SE,FT,Business Analyst,120000,USD,120000,CA,0,CA,M
2024,MI,FT,Data Scientist,96600,USD,96600,US,0,US,M
2024,SE,FT,Manager,187300,USD,187300,US,0,US,M
2024,SE,FT,Machine Learning Engineer,175750,USD,175750,US,0,US,M
